Title,Describe,Price,Area,Location,Detail
"BÁN LÔ ĐẤT KV5, PHƯỜNG NHƠN PHÚ, TP QUY NHƠN, BÌNH ĐỊNH","Các em trẻ tài chính chưa nhiều, hãy nhanh tay mua lô đất này nhé.
Rẻ, sạch, giá hợp lý (Bên Cạnh trường cấp 2 Nhơn phú)
Đường rộng 4 mét
Pháp lý sổ hồng  đất ở đô thị 100%
Diện tích 45 mét vuômg .👉👉cách 684 Hùng vương( Trường cao đẳng Bình Định) 166 mét.
SĐT 0905.797.489
Giá 960 triệu❤❤❤
Nếu tài chích thiếu vào trăm Chị Nhớ sẽ giới thiệu ngân hàng cho Các em vay nhé. Hãy nhanh tay chớp lấy cơ hội này nha các em.",Giá:   960 triệu ,Diện tích:   45 m2,"Địa chỉ tài sản: Phường Nhơn Phú, Thành phố Quy Nhơn, Bình Định","Mã tin10911789Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà---Nhà bếp---Loại BDSĐất thổ cư, đất ởPháp lý---Sân thượng---Chiều ngang---Số lầu---Chổ để xe hơi---Chiều dài---Số phòng ngủ---Chính chủ---"
"CHÍNH CHỦ CẦN BÁN LÔ ĐẤT TẠI TỔ 9, KV2, PHƯỜNG GHỀNH RÁNG, TP QUY NHƠN, BÌNH ĐỊNH","Chính chủ cần bán lô đất tại Tổ 9, Khu Vực 2 , Phường Ghềnh Ráng, Thành Phố Quy Nhơn ( Quy Hòa ), Bình Định.
Hiện có nhà cấp 4 . Diện tích 110 m2
Diện tích sổ đỏ: 340.1 m2.
Diện tích sử dụng : 400 m2.
Cách Quốc lộ 1D 400m.
Ô tô đến tận nơi.
Sổ đỏ chính chủ.
Giá: 3.5 tỷ
AI CÓ THIỆN CHÍ LIÊN HỆ: 0987.010.718  CHÍNH CHỦ.","Giá:   3,5 tỷ ",Diện tích:   340 m2,"Địa chỉ tài sản: Tổ 9, Khu Vực 2 , Phường Ghềnh Ráng, Thành phố Quy Nhơn, Bình Định","Mã tin10361200Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà---Nhà bếp---Loại BDSĐất thổ cư, đất ởPháp lý---Sân thượng---Chiều ngang---Số lầu---Chổ để xe hơi---Chiều dài---Số phòng ngủ---Chính chủ---"
"Chính chủ cần bán 2 lô đất Thị Trấn Ngô Mây, huyện Phù Cát","  Chính chủ cần bán 2 lô đất Thị Trấn Ngô Mây, huyện Phù Cát

+ Lô 1: lô đất gần trụ sở khu an khương Thị Trấn Ngô mây, Phù Cát, Bình Định
- Hướng đông. Cách quốc lộ 50m
-  Diện tích  : 5*20.Trước mặt có kênh suối thó nên quanh năm mát mẻ, không gian thoáng đãng, không khí trong lành
+ Lô 2: Số nhà 40, đường Lê Thánh Tông.Hướng Bắc Diện tích: 5*20m. Gần tiệm karaoke Lan Anh
- Thích hợp khách hàng mua đầu tư, kinh doanh hoặc xây ở
- Pháp lý rõ ràng, đầy đủ, sang tên trong ngày
- Giá : thỏa thuận
 Thông tin liên hệ sdt: 0974.441.646 để chốt giá

",Giá:   Thỏa thuận,Diện tích:   100 m2,"Địa chỉ tài sản: Thị trấn Ngô Mây, Huyện Phù Cát, Bình Định","Mã tin9900417Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà---Nhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang5mSố lầu---Chổ để xe hơi---Chiều dài20mSố phòng ngủ---Chính chủ---"
"🌹🌹🌹    BÁN NHÀ HẺM 808/ Trần Hưng Đạo NHÀ MÊ LỠ ,HẺM CẠN  P. ĐỐNG ĐA","🌹🌹🌹    BÁN NHÀ HẺM 808/ Trần Hưng Đạo NHÀ MÊ LỠ ,HẺM CẠN  P. ĐỐNG ĐA

♻Kết cấu : Nhà mê lỡ , thiết kế hiện đại, sang trọng đầy đủ công năng, mua về ở ngay: 1pk, 1pt, 2 pn, 1 pb, sân phơi...

( có pn tầng trệt ) Hẻm 2.5m 

♻️ Diện tích : 48m2 🌼🌼🌼

♻Hướng: Đông Bắc

💴 Giá:1tỷ 790 trieu lưu chủ 
💥 Liên hệ Tú để xem đất","Giá:   1,79 tỷ ",Diện tích:   48 m2,"Địa chỉ tài sản: Đường Trần Hưng Đạo, Phường Đống Đa, Thành phố Quy Nhơn, Bình Định","Mã tin11059576HướngĐông BắcPhòng ăn---Loại tinCần bánĐường trước nhà2,5mNhà bếp---Loại BDSNhà trong hẻmPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang4,5mSố lầu---Chổ để xe hơi---Chiều dài10mSố phòng ngủ3Chính chủ---"
💥 Bán 2 lô khu nhà văn hoá Cát Khánh - Phù Cát,"💥 Bán 2 lô khu nhà văn hoá Cát Khánh - Phù Cát
- Diện tích 150m2 
- Ngang 6m
- Lô 1058 và lô 1075
- Lô trục 14m giá 1 tỷ 2
- Lô trục 22m giá 1 tỷ 350
💥 Liên hệ Tú để xem đất và chốt cọc
💥 Đề gi - Cát Khánh đang nổi lên là bất động sản ven biển nóng nhất tỉnh Bình Định , khu đô thị cát khánh được thiên nhiên ưu đãi về mọi mặt , gần biển , vịnh , mũi rồng cực đẹp , hiện đang thi công cây cầu bắt qua Phù Mỹ sắp hoàn thành , hạ tầng đã hoàn thiện đầy đủ , một trong những nơi đáng được đầu tư trong và ngoài tỉnh quan tâm","Giá:   1,2 tỷ ",Diện tích:   150 m2,"Địa chỉ tài sản: Xã Cát Khánh, Huyện Phù Cát, Bình Định","Mã tin11046915Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà22mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang6mSố lầu---Chổ để xe hơi---Chiều dài25mSố phòng ngủ---Chính chủ---"
Mở Bán 3 lô đất TDC Chánh Oai Xã Cát Hải - Phù Cát,"💥  Mở Bán 3 lô đất TDC Chánh Oai Xã Cát Hải 
Vị trí : Chánh Oai Cát Hải(cách biển 400m, cách Ql 639 150m.,về trung. tâm xã 3km,cầu đề gi 12km...
Đầu tư dài hạn sinh lời cao..
Đường rộng : 8m ,Ôto tới nơi ,betong,sắp trải nhựa...
1.lô 230m2,ngang 7.4 ,hướng ĐN giá 1ty 55 có tl
2.Lô 190m2,ngang 8m,hướng Bắc giá 1t350 
3. Lô 150m2 ngang 6.5m, Hướng Đông, giá 1ty2 tl","Giá:   1,2 tỷ ",Diện tích:   150 m2,"Địa chỉ tài sản: Xã Cát Hải, Huyện Phù Cát, Bình Định","Mã tin11046928HướngĐông NamPhòng ăn---Loại tinCần bánĐường trước nhà4mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang6,5mSố lầu---Chổ để xe hơi---Chiều dài23mSố phòng ngủ---Chính chủ---"
"Chủ cần tiền Gấp bán NHANH nhà mt Nguyễn Văn Cẩn, P.Trần Quang Diệu","Chủ cần tiền Gấp nên bán Nhanh Nhà mặt tiền Nguyễn Văn Cẩn, P.Trần Quang Diệu, gần Cafe Mộc, 
+Nhà 2 tầng: 3pn 2wc, 1pk 1pt 1sp
+DT: 86m2 DTSD: 146m2 hướng Bắc - giá 2ty xxx
Khách cần liên hệ e xem nhà thương lượng chốt nhanh ạ:","Giá:   2,1 tỷ ",Diện tích:   86 m2,"Địa chỉ tài sản: Phường Trần Quang Diệu, Thành phố Quy Nhơn, Bình Định","Mã tin10747810HướngBắcPhòng ăn---Loại tinCần bánĐường trước nhà11mNhà bếp---Loại BDSNhà mặt tiềnPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang4,5mSố lầu1Chổ để xe hơi---Chiều dài19mSố phòng ngủ3Chính chủ---"
"Đất nền phố biển Quy Nhơn chỉ từ 5.4 tỷ/nền, nhận nền sau 16 tháng","Tập Đoàn Hưng Thịnh mở bán đất nền tại thành phố biển Quy Nhơn
Vị trí: mặt tiền Chế Lan Viên, P. Ghềnh Ráng, TP Quy Nhon.
Liền kề bến xe Quy Nhơn, siêu thị Big C, khu du lịch Ghềnh Ráng - Tiên Sa, ....
Được quy hoạch đồng bộ với đa dạng tiện ích phục vụ cư dân
- Hồ điều hòa trung tâm dự án
- Công viên trung tâm
- Khu vui chơi thiếu nhi
- Khu thể dục thể thao ngoài trời
- Khu ăn uống, BBQ
Thông tin dự án
- Quy mô 8.3ha
- Loại hình: nhà phố và biệt thự xây sẵn; đất nền
Diện tích đất nền:
Giá bán chỉ từ 5.4 tỷ/nền
Nhận nền sau 16 tháng, xây dựng ngay
Hỗ trợ vay NH đến 100% giá trị nền đất (liên hệ để biết thêm chi tiết)
Ưu đãi từ CĐT
- Tặng gói nội thất 200tr cho 30 căn ký hợp đồng trước 30/07/2022
- Chiết khấu từ 4%-5%
- Tặng 1 chỉ vàng SJC cho KH hoàn tất hợp đồng sớm trong 3 ngày
- Tiến độ thanh toán nhẹ nhàng ký HĐ chỉ 20%, các đợt tiếp theo 6%/1,5 tháng
Mọi chi tiết vui lòng liên hệ PKD dự án
Hotline: .... bên dưới
Xin cảm ơn quí khách đã đọc tin","Giá:   5,4 tỷ ",Diện tích:   75 m2,"Địa chỉ tài sản: Đường Chế Lan Viên, Phường Ghềnh Ráng, Thành phố Quy Nhơn, Bình Định","Mã tin11042731Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà6mNhà bếp---Loại BDSĐất nền, liền kề, đất dự ánPháp lý---Sân thượng---Chiều ngang---Số lầu---Chổ để xe hơi---Chiều dài---Số phòng ngủ---Chính chủ---Thuộc dự ánKhu dân cư Richmond Quy Nhơn - La Residence (xem chi tiết dự án)"
CADIA QUY NHƠN_CONDOTEL NGHĨ DƯƠNG CAO CẤP 2022,None,"Giá:   3,5 tỷ ",Diện tích:   35 m2,"Địa chỉ tài sản: 1 Đường Ngô Mây, Phường Ngô Mây, Thành phố Quy Nhơn, Bình Định",Mã tin11048914HướngĐôngPhòng ănLoại tinCần bánĐường trước nhà22mNhà bếpLoại BDSCăn hộ chung cưPháp lýSổ hồng/ Sổ đỏSân thượngChiều ngang5mSố lầu30Chổ để xe hơiChiều dài7mSố phòng ngủ1Chính chủ---Thuộc dự ánCăn hộ chung cư Cadia Quy Nhơn (xem chi tiết dự án)
Đất nền Quy Nhơn thuộc dự án Richmond Quy Nhơn của Hưng Thịnh trung tâm thành phố,None,"Giá:   5,2 tỷ ",Diện tích:   100 m2,"Địa chỉ tài sản: Đường Chế Lan Viên, Phường Ghềnh Ráng, Thành phố Quy Nhơn, Bình Định","Mã tin10911830Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà13mNhà bếp---Loại BDSĐất nền, liền kề, đất dự ánPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang5mSố lầu4Chổ để xe hơi---Chiều dài20mSố phòng ngủ5Chính chủ---Thuộc dự ánKhu dân cư Richmond Quy Nhơn - La Residence (xem chi tiết dự án)"
"Nhà phố, Bizhouse Merryland Quy Nhơn cam kết mua lại lãi suất 24%",None,Giá:   15 tỷ ,Diện tích:   108 m2,"Địa chỉ tài sản: Đường Xuân Diệu, Xã Nhơn Hải, Thành phố Quy Nhơn, Bình Định","Mã tin9833556HướngĐôngPhòng ăn---Loại tinCần bánĐường trước nhà20mNhà bếp---Loại BDSBiệt thự, nhà liền kềPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang6mSố lầu4Chổ để xe hơi---Chiều dài18mSố phòng ngủ5Chính chủ---"
Nhà phố thương mại mặt tiền đường Chế Lan Viên phương Ghềnh Ráng TP Quy Nhơn,None,"Giá:   6,2 tỷ ",Diện tích:   81 m2,"Địa chỉ tài sản: 1 Đường Chế Lan Viên, Phường Ghềnh Ráng, Thành phố Quy Nhơn, Bình Định","Mã tin9504580Hướng_Phòng ănLoại tinCần bánĐường trước nhà20mNhà bếpLoại BDSBiệt thự, nhà liền kềPháp lý---Sân thượngChiều ngang4,5mSố lầu4Chổ để xe hơiChiều dài18mSố phòng ngủ5Chính chủ---Thuộc dự ánKhu dân cư Richmond Quy Nhơn - La Residence (xem chi tiết dự án)"
Mình cân bán gấp nền Kỳ Co Gateway Nhơn Hôi New City pk9 vị trí đẹp giá tốt nhất khu vực,"Em chính chủ cặp nền liền kề hướng Đông Nam mát mẻ . 
CAM KẾT THÔNG TIN CHÍNH CHỦ THẬT , KHÔNG ẢO . 
Dự án Nhơn Hội New City phân khu 9 thuộc phân khu Kỳ Co Gateway 
- Diện tích 1 nền : 80m2 
- Diện tích tổng 2 nền : 160m2
- Nền nhà em nền vị trí đẹp , gần mặt tiền đường , trục đường Nhơn Lý .
- Phù hợp xây khách sạn , làm nhà hàng , làm homestay , quán ăn địa phương . 
- Ưu thế nền của nhà em : đối lưng với trục Shophouse đường Nhơn Lý , trục shophouse này bắt buộc xây dựng , nên sau khi được xây dựng lên sẽ hoạt động sớm , có nghĩa khu liền kề nhà em không bắt buộc xây dựng sẽ được hưởng lợi thế  là khu xung quang đông đúc hoạt động kinh doanh sớm hơn các khu khác . 
- Tình trạng hiện tại : Đã có sổ đỏ từng nền . 
- Anh Chị nào quan tâm thiện chí liên hệ em nhé ! Em ten  Vy","Giá:   24,5 triệu / m2  ",Diện tích:   160 m2,"Địa chỉ tài sản: Quốc Lộ 19B, Xã Nhơn Hội, Thành phố Quy Nhơn, Bình Định","Mã tin10967133HướngĐông NamPhòng ăn---Loại tinCần bánĐường trước nhà16mNhà bếp---Loại BDSĐất nền, liền kề, đất dự ánPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang---Số lầu---Chổ để xe hơi---Chiều dài---Số phòng ngủ---Chính chủ---Thuộc dự ánKhu đô thị mới Nhơn Hội New City (xem chi tiết dự án)"
Bán đất nền ven biển - Hạ tầng hoàn thiện - sổ đỏ riêng từng nềnSĐT:,"Đất nền ven biển Quy Nhơn.
- Diện tích: 80m2 - 126m2.
- Giá: Từ 40 triệu/m2.
- Ngân hàng hỗ trợ vay 65% (ân hạn gốc lãi trong 18 tháng và miễn phí trả nợ trước hạn).
- Pháp lý đầy đủ, đã có sổ.
- Vị trí đẹp.
Ngay tuyến đường huyết mạch Quốc Lộ 19B, khu kinh tế Nhơn Hội, TP Quy Nhơn, Tỉnh Bình Định.
Cạnh Kỳ Co - Eo Gió, liền kề khu nghỉ dưỡng FLC, Merry Land và sân golf 36 lỗ đẳng cấp Đông Nam Á.

Liên hệ em ngay:997 533 Ms Hiền.",Giá:   41 triệu ,Diện tích:   80 m2,"Địa chỉ tài sản: Quốc Lộ 19B, Phường Nhơn Lý, Thành phố Quy Nhơn, Bình Định","Mã tin11056812Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà1mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang5mSố lầu---Chổ để xe hơi---Chiều dài16mSố phòng ngủ---Chính chủ---"
Đất nền mặt tiền quốc lộ 1a trung tâm Hoài Nhơn,"Cần bán lô đất khu đô thị Tam Quan
Giáp đường quốc lộ 1A
- Diện tích: 105m2 (5x21)
- Hướng Đông mát mẻ không nắng.
- Nằm cạnh siêu thị Go, showroom ô tô, khách sạn, trung tâm thương mại, quán nhậu, cà phê...
- Đường nhựa lớn, vỉa hè lót đá, có đèn đường, công viên thoáng mát, hồ bơi, sân bóng... 
Giá tốt cho ai có nhu cầu đầu tư hoặc mua ở.","Giá:   1,9 tỷ ",Diện tích:   105 m2,"Địa chỉ tài sản: Đường Quang Trung, Thị trấn Tam Quan, Huyện Hoài Nhơn, Bình Định","Mã tin11055568HướngĐôngPhòng ăn---Loại tinCần bánĐường trước nhà30mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang5mSố lầu---Chổ để xe hơi---Chiều dài21mSố phòng ngủ---Chính chủ---"
Kỳ Co Gateway: SEOUL thu nhỏ giữa lòng thành phố Quy Nhơn,"⚜Lần đầu tiên xuất hiện tại Quy Nhơn, Kỳ Co Gateway - khu đô thị xanh mang phong cách Hàn Quốc hứa hẹn mang lại nhiều trải nghiệm mới mẻ, độc đáo cho cư dân tương lai và du khách. 
⚜Tựa như “một Seoul thu nhỏ” giữa lòng Quy Nhơn, Kỳ Co Gateway là đô thị xanh “đậm phong cách, đủ đặc trưng”, với nhịp sống hiện đại, náo nhiệt của các phố thương mại đầy màu sắc nhưng không quá ồn ào, xô bồ. 
Vị trí: Quốc lộ 19B, ngay cửa ngõ vào khu du lịch Kỳ Co 
Tiện ích đa dạng, đậm phong cách Hàn Quốc: 
- Công viên ánh sáng Everland 
- Phố nhà giàu Pyecheongdon 
- Phố thời trang mỹ phẩm Myeongdong 
- Phố ẩm thực & trình diễn nghệ thuật Hongdea 
- Phố kim hoàn Cheongdamdong 
- Phố văn hóa Itaewon 
- Phố streetfood Singdangdong...... 
Sản phẩm đa dạng: 
- Liền kề 5x16m (80m2)
- Biệt thự 7x18m (126m2) 
Pháp Lý: Hoàn chỉnh, sổ đỏ từng nền. PPTT linh hoạt, chiết khấu lên đến 10% 
- Vốn đầu tư ban đầu chỉ 1,1 tỷ. Ngân hàng hỗ trợ cho vay 65%, ân hạn nợ gốc và lãi đến 18 tháng.
- Tặng sổ tiết kiệm kích thích xây dựng: 
. LK: 100tr
. ODV/BT: 150tr
- Hỗ trợ 100tr cho các sp phải xây.
☎️Hotline: ( Hạnh - CVTV ) 
Tham khảo thêm dự án tại : https://www.nhonhoicityquynhon.com/","Giá:   1,1 tỷ ",Diện tích:   80 m2,"Địa chỉ tài sản: Quốc Lộ 1D, Phường Nhơn Lý, Thành phố Quy Nhơn, Bình Định","Mã tin11054424Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà11mNhà bếp---Loại BDSĐất nền, liền kề, đất dự ánPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang5mSố lầu---Chổ để xe hơi---Chiều dài16mSố phòng ngủ---Chính chủ---Thuộc dự ánKhu đô thị mới Kỳ Co Gateway (Phân khu số 9) (xem chi tiết dự án)"
"CALLA APARTMENT - Thiết kế căn hộ thông minh, Đa dạng diện tích - giá chỉ từ 120tr","Vị trí tòa nhà: Khu đô thị xanh Vũng Chua - Phường Ghềnh Ráng - TP Quy Nhơn - Liền kề big C và siêu thị Mega.
Chủ đầu tư: Công ty cổ phần đầu tư phát triển Armo.
Các chỉ tiêu quy hoạch kiến trúc:
- Quy mô: 29 tầng nổi + 01 tầng hầm.
- Tổng số căn hộ 454 căn hộ và 13 căn shop house.
- Chức năng các tầng:
Tầng hầm: Bố trí chỗ để xe và các hạng mục phụ trợ.
- Tầng 1: shophouse.
- Tầng 2: Bố trí chỗ để xe và các hạng mục phụ trợ.
- Tầng 3: Bố trí căn hộ, phòng sinh hoạt cộng đồng, phòng tập thể hình...
- Tầng 4: Bố trí căn hộ, hồ bơi, sân chơi trẻ em...
- Tầng 5: đến tầng 29: Bố trí căn hộ.
Đa dạng diện tích và loại hình căn hộ:
- Căn 1PN: 41,3m2.
- Căn 2PN: từ 48,2 - 71,2m2.
- Căn 3PN: từ 81,4 - 115,3m2.
Sở hữu căn hộ Sân Vườn mặt tiền Tây Sơn - TP Quy Nhơn.
PTTT linh hoạt chiết khấu lên đến 6%.
Ngân hàng hỗ trợ 80% ân hạn lãi suất 0% cho đến lúc nhận nhà.
Vị trí đắc địa - mặt tiền Tây Sơn. Liền kề BigC (GO GO), Mega Market, cách bến xe Quy Nhơn 4p đi bộ.
Đặc biệt nằm ngay tuyến đường huyết mạch TP. Quy Nhơn.
Dự án cạnh khu dân cư đông đúc & đồng bộ.
Tiếp giáp với nhiều tuyến đường trọng điểm trong khu vực.
Cách biển Quy Nhơn chỉ 5p di chuyển.
-----------------
Tiện ích ngoại khu đầy đủ và hiện hữu.
Tiện ích nội khu hoàn hảo:
Shophouse, trung tâm thương mại.
Công Viên Xanh, hồ bơi, khu vui chơi giải trí.
Khu compound đầu tiên duy nhất tại Quy Nhơn... Với an ninh 24/24.
HOTLINE:(Hạnh - CVTV)
Tham khảo thêm dự án tại: https://ezreal.vn/du-an/calla-apartment-quy-nhon/",Giá:   120 triệu ,Diện tích:   41 m2,"Địa chỉ tài sản: Quốc Lộ 1D, Phường Ghềnh Ráng, Thành phố Quy Nhơn, Bình Định",Mã tin11054348Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà---Nhà bếp---Loại BDSCăn hộ chung cưPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang---Số lầu29Chổ để xe hơi---Chiều dài---Số phòng ngủ1Chính chủ---Thuộc dự ánCăn hộ chung cư Calla Apartment Quy Nhơn (xem chi tiết dự án)
Kẹt tiền cần ra gấp lô đất dt 6x25 khu bến xe Ngqĩ An - Cát Khánh,"Cần ra gấp lô đất vị trí đẹp khu ngãi an.

Đối diện bến xe. Gần đồn công an. Công viên. Liền kề khu sắp đấu giá.

DT: 6x25=150m2 giá 1250 hỗ trợ vay bank nếu khách cần

Đường trước đất 15m vĩa hè 3m

Vuông vức bao không cống trụ.","Giá:   1,25 tỷ ",Diện tích:   150 m2,"Địa chỉ tài sản: Đường Tỉnh lộ 639, Xã Cát Khánh, Huyện Phù Cát, Bình Định","Mã tin11054178HướngNamPhòng ăn---Loại tinCần bánĐường trước nhà15mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang6mSố lầu---Chổ để xe hơi---Chiều dài25mSố phòng ngủ---Chính chủ---"
"Bán đất nền nhơn hội, QUY NHƠN pháp lý rõ ràng, mua bán trực tiếp từ chủ đầu tư.","TỔNG QUAN DỰ ÁN
Nhơn Hội New City có quy mô lên đến 116.23ha là một “mảnh ghép” quan trọng góp phần thay đổi diện mạo Khu Kinh tế Nhơn Hội – Quy Nhơn. Dự án có giá trị gia tăng bền vững với các sản phẩm đất nền, nhà phố ven biển có sổ đỏ lâu dài.
Tên dự án: Nhơn Hội New City
Vị trí: Mặt tiền Quốc lộ 19B, Khu kinh tế Nhơn Hội, TP. Quy Nhơn, tỉnh Bình Định
Chủ đầu tư: Công Ty CP Phát Triển Bất Động Sản Phát Đạt
Đơn vị phát triển: Danh Khôi Holdings
Bao gồm 3 phân khu:
Phân khu 4 (Takashi Ocean Suite): 34.16 Ha
Phân khu 2: 36.1 Ha
Phân khu 9 (Kỳ Co Gateway): 45,9 Ha
Các loại hình:
Đất liền kề: Diện tích: 5x16m
Đất liền kề thương mại: Diện tích: 7x18m
Hỗn hợp chung cư: 40 tầng
Lộ giới Thấp nhất: 11m (Lề đường: 2.5m, lòng đường: 6m)
Lộ giới Cao nhất: 50m (Lề đường: 9m, lòng đường: 32m)
Tiện ích: Trường mầm non, trường tiểu học, trường THCS, trung tâm y tế, quảng trường biển, khu công viên….
Pháp lý: Hoàn chỉnh, quy hoạch 1/500, sổ đỏ từng nền.","Giá:   1,9 tỷ ",Diện tích:   80 m2,"Địa chỉ tài sản: Quốc Lộ 19B, Phường Nhơn Lý, Thành phố Quy Nhơn, Bình Định","Mã tin11052578Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà10mNhà bếp---Loại BDSBiệt thự, nhà liền kềPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang5mSố lầu---Chổ để xe hơiChiều dài16mSố phòng ngủ---Chính chủ---Thuộc dự ánKhu đô thị mới Kỳ Co Gateway (Phân khu số 9) (xem chi tiết dự án)"
Bán 6 hecta trang trại trên núi Vũng Chua - Đường bê tông xe tải tới đất,"Do cần tiền nên cần bán gấp 6 hecta đất rẫy, đất có giấy tờ rõ ráng từ QL 1D chạy lên 500m là tới đất, trên đất có trông cây ăn quả có nhà tạm cấp 4 và đã kéo điện nước sử dụng bình thường nhìn được bao quát thành phố quy nhơn, gần đó có quy hoạch khu du lịch nghỉ dưỡng sau này thuận tiện xây homestay, do cần tiền nên để lại giá 950tr/ hecta. Ai quan tâm liên hệ",Giá:   950 triệu ,Diện tích:   66.000 m2,"Địa chỉ tài sản: Quốc Lộ 1D, Phường Ghềnh Ráng, Thành phố Quy Nhơn, Bình Định","Mã tin10540006HướngĐôngPhòng ăn---Loại tinCần bánĐường trước nhà6mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýGiấy tờ hợp lệSân thượng---Chiều ngang236mSố lầu---Chổ để xe hơi---Chiều dài279mSố phòng ngủ---Chính chủ---"
