Title,Describe,Price,Area,Location,Detail
Cẩn bán lô đất ở cẩm văn phường nhơn hưng thị xã an nhơn,"Mở bán lô đất khu E Cẩm Văn- Nhơn Hưng.
Xung quanh dân cư đông đúc , gần trung tâm thị xã an nhơn .... thich hợp xây ở hoặc dành cho các nhà đầu tư
Đối diện là wieu sông thoáng mát 
  Dt: 108m2 ngang 5m, lộ giới 14m. 
  Sổ đỏ Đất ở đô thị. 
  Giá 820tr
Lh: ms tâm",Giá:   820 triệu ,Diện tích:   108 m2,"Địa chỉ tài sản: Không có tên Phường Nhơn Hưng, Thị xã An Nhơn, Bình Định","Mã tin10955126HướngTâyPhòng ăn---Loại tinCần bánĐường trước nhà14mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang5mSố lầu---Chổ để xe hơi---Chiều dài21mSố phòng ngủ---Chính chủ---"
BÁN NHÀ ĐƯỜNG 31/3 NGAY AN PHÚ THỊNH CHỢ LỚN. DT. 140m NGANG 6.6m. Giá bán. 15 tỷ,"BÁN NHÀ. VỊ TRÍ ĐƯỜNG 31/3, PHƯỜNG LÊ LỢI NGAY TTTM AN PHÚ THỊNH CHỢ LỚN QUY NHƠN THUẬN LỢI KINH DOANH MUA BÁN. GẦN BIỂN, NGÂN HÀNG , TRƯỜNG HỌC.
DIỆN TÍCH. 14Om mặt tiền rộng 6,6m x 21.5
Hướng tây bắc
Sổ Hồng chính chủ
Giá bán. 15 tỷ",Giá:   15 tỷ ,Diện tích:   140 m2,"Địa chỉ tài sản: 6789 Đường 1 tháng 3, Phường Lê Lợi, Thành phố Quy Nhơn, Bình Định","Mã tin10757201HướngTây BắcPhòng ănLoại tinCần bánĐường trước nhà20mNhà bếpLoại BDSNhà mặt tiềnPháp lýSổ hồng/ Sổ đỏSân thượngChiều ngang6,6mSố lầu2Chổ để xe hơiChiều dài21mSố phòng ngủ3Chính chủ---"
CHÍNH CHỦ CẦN BÁN NHÀ 3 MẶT TIỀN ĐƯỜNG  TỐ HỮU-QUY NHƠN- BÌNH ĐỊNH,"-  Dt sử dụng 144m2- Ngang 6 m.
- Kết cấu : 2 Phòng ngủ-1phòng khách bếp- 2 mê -3 tolet
- Mặt tiền sau view sông - đường Hoàng Cầm.
- Mặt bên hông đường nội bộ 4m
- Thuận tiện kinh doanh...
- Dân cư hiện hữu.
- Giao thông thuận tiện đi lại , an ninh tốt.
- Sổ đỏ chính chủ.
Liên hệ chính chủ ( Hùng)","Giá:   4,4 tỷ ",Diện tích:   144 m2,"Địa chỉ tài sản: Đường Tố Hữu, Phường Đống Đa, Thành phố Quy Nhơn, Bình Định",Mã tin10007926Hướng_Phòng ănLoại tinCần bánĐường trước nhà16mNhà bếpLoại BDSNhà mặt tiềnPháp lýSổ hồng/ Sổ đỏSân thượngChiều ngang6mSố lầu2Chổ để xe hơi---Chiều dài11mSố phòng ngủ2Chính chủ---
Bán lô đất khu dân cư núi mồ côi giá cực rẻ,"Bán lô đất khu dân cư núi mồ côi, giá cực mềm, Nhơn phú Quy nhơn
Diện tích: 64 m2 ngang 4m
Hướng tây bắc
Lộ giới 20 m
Hiện trạng đất trống đẹp, ko trụ điện, ko cống, ko đâm xà
Giá 1 tỷ 750 chốt
Phù hợp mua để ở, đầu tư lâu dài, làm tài sản tích luỹ
Hân hạnh phục vụ Quý khách 24/7","Giá:   1,75 tỷ ",Diện tích:   64 m2,"Địa chỉ tài sản: Đường Tây Sơn, Phường Nhơn Phú, Thành phố Quy Nhơn, Bình Định","Mã tin10138179Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà20mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lý---Sân thượng---Chiều ngang---Số lầu---Chổ để xe hơi---Chiều dài---Số phòng ngủ---Chính chủ---"
Bán nhà đường Võ Phước-Ghường Ghềnh Ráng-Quy Nhơn-Bình Định,"Cần bán căn nhà đường Võ Phước- Ghềnh Ráng.
Nhà gần chợ, cách chợ khoảng một trăm mét, gần biển, gần khu du lịch Ghềnh Ráng, gàn trường học, tiện ích xung quanh đầy đủ.
Hướng Đông Nam, khu dân cư ổn định.
Đường trước nhà rộng mười hai mét. Nhà 3 mê, diện tích sàn (một trăm hai mươi mét).","Giá:   3,37 tỷ ",Diện tích:   40 m2,"Địa chỉ tài sản: Đường Võ Phước, Phường Ghềnh Ráng, Thành phố Quy Nhơn, Bình Định",Mã tin10791591Hướng_Phòng ănLoại tinCần bánĐường trước nhà12mNhà bếpLoại BDSNhà mặt tiềnPháp lýSổ hồng/ Sổ đỏSân thượngChiều ngang4mSố lầu3Chổ để xe hơi---Chiều dài10mSố phòng ngủ3Chính chủ---Thuộc dự ánKhu đô thị mới An Phú Thịnh (xem chi tiết dự án)
"Đất nền biển Nhơn Hội, cạnh KDL Eo Gió - Kỳ Co, thanh toán đợt 1 chỉ 5%, bank hỗ trợ 65%","🔥🔥Đất nền sổ đỏ, cạnh KDL Eo Gió - Kỳ Co (Quy Nhơn)

💯 Gần biển - Gần Resort 5* - đường lớn trên 27m - gần khu trung tâm du lịch - dễ phát triển 
⚜️ Dự án được quy hoạch hoàn chỉnh phục vụ 𝐃𝐮 𝐋𝐢̣𝐜𝐡 - 𝐍𝐠𝐡𝐢̉ 𝐃𝐮̛𝐨̛̃𝐧𝐠 - 𝐒𝐞𝐜𝐨𝐧𝐝 𝐇𝐨𝐦𝐞 với nhiều tiện ích nổi trội.
👉 Thích hợp cho việc an cư và đầu tư hợp lý, có thể khai thác dịch vụ như tạp hóa, quán ăn, nhà hàng, nhà nghỉ, homestay, hotel, ..v.v. rất nhiều ý tưởng để khai thác cho những mảnh ĐẤT VÀNG - ven biển như thế này ạ!

🔰 Loại hình đầu tư:
+ Nền Liên Kế: 80m2, giá từ 3.2 - 3.3 tỷ
+ Nền shophouse: 126m2, Giá từ 5.5 - 6 tỷ
🔰 Chương trình thanh toán:
1. Thanh toán theo tiến độ trong vòng 18 tháng.
2. Bank hỗ trợ tối đa 65% với lãi suất ưu đãi 0%/18 tháng. Đợt 1 chỉ 5%.

💥Booking giữ chỗ nhận ngay 2 chỉ vàng/giao dịch
⚡Tặng sổ tiết kiệm/ kích thích xây dựng: 
+ LK: 100 triệu đồng/ 1 sản phẩm 
+ ODV/BT: 150 triệu/ 1 sản phẩm
-------------------------------------
Liên hệ ngay để được hỗ trợ thông tin trực tiếp từ Chủ Đầu Tư","Giá:   3,2 tỷ ",Diện tích:   80 m2,"Địa chỉ tài sản: Quốc Lộ 19B, Phường Nhơn Lý, Thành phố Quy Nhơn, Bình Định","Mã tin10836568Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà12mNhà bếp---Loại BDSĐất thổ cư, đất ởPháp lý---Sân thượng---Chiều ngang5mSố lầu---Chổ để xe hơi---Chiều dài16mSố phòng ngủ---Chính chủ---"
GIỎ HÀNG 200 LÔ ĐẤT NỀN NGHỈ DƯỠNG VEN BIỂN QUY NHƠN – HỖ TRỢ VAY VỐN LÊN ĐẾN 70%,"- Vị trí đắc địa: Nằm trên QL19B, 1 bên giáp Thủ phủ Resort Quy Nhơn - khu du lịch sinh thái FLC, sân gofl 36 lỗ đẳng cấp, các điểm du lịch nổi tiếng, đầm Thị Nại,...
- Pháp lý minh bạch: Sổ đỏ từng nền.
- Hạ tầng hoàn thiện: Đầy đủ điện âm, nước ngầm,..
- Tiện ích trọn vẹn: Trường học các cấp, bệnh viện, quảng trường, công viên Everland.
- Kết nối hoàn hảo:
+ Cách biển chỉ 500m.
+ Cách Trung tâm TP. Quy Nhơn chỉ 20 phút.
+ Cách sân bay Phù Cát 20 phút.
- Diện tích: 
+ 80m2 (5x16m) 
+ 126m2 (7x18m) 
Giỏ hàng 200 lô đất liền kề không cam kết xây dựng 
Phân phối từ tập đoàn Danh Khôi
•	Chương trình MỪNG NGÀY GIẢI PHÓNG - NHẬN NGAY ƯU ĐÃI NÓNG 5%. 
•	Chương trình dành cho Khách hàng mua sỉ: 1-4% 
•	Khách hàng khu vực: 1%
•	Tiến độ thanh toán linh hoạt  30%, 70%, 95%
Hỗ trợ vay lên đến 65%, ân hạn gốc và hỗ trợ lãi suất lên đến 24 tháng..

Booking đăng kí suất ưu tiên 50tr/suất ( có hoàn lại ) giữ vị trí đẹp và chiết khấu cao",Giá:   40 triệu / m2  ,Diện tích:   80 m2,"Địa chỉ tài sản: Quốc Lộ 19B, Xã Nhơn Hội, Thành phố Quy Nhơn, Bình Định","Mã tin10479479Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà12mNhà bếp---Loại BDSĐất nền, liền kề, đất dự ánPháp lý---Sân thượng---Chiều ngang---Số lầu---Chổ để xe hơi---Chiều dài---Số phòng ngủ---Chính chủ---"
Mở bán dự án Merryland Quy Nhơn .gần 1000 căn Bizhouse,"Vương Quốc không ngủ
Một kỳ quan giữa miền nhiệt đới  
Một vị trí có một không hai tại Việt Nam
 
𝐇𝐎̂̃ 𝐓𝐑𝐎̛̣ 𝐕𝐔̛̃𝐍𝐆 𝐂𝐇𝐀̆́𝐂 - 𝐊𝐈𝐍𝐇 𝐃𝐎𝐀𝐍𝐇 𝐕𝐔̛̃𝐍𝐆 𝐁𝐄̂̀𝐍 𝐂𝐔̀𝐍𝐆 𝐁𝐈𝐙𝐇𝐎𝐔𝐒𝐄 𝐂𝐀𝐍𝐀𝐋 𝐃𝐈𝐒𝐓𝐑𝐈𝐂𝐓
“Sinh lời liên hoàn 24/7”, “lợi nhuận tăng phi mã"", chính là những cụm từ có thể khẳng định ngay khi nhắc đến Bizhouse Canal District.

Với chính sách ấn tượng và kế hoạch định vị hiếm có từ Chủ đầu tư Tập đoàn Hưng Thịnh, nơi đây sẽ khai phá tiềm năng kinh doanh không giới hạn của mô hình kinh doanh đột phá này.

✨ Kế hoạch khai thác bài bản:
- Mô hình kinh tế đêm X3 quỹ thời gian kinh doanh, liên hoàn 24/7 và 365 ngày/năm.
- 2-4 mặt tiền giúp X2 lợi nhuận trong cùng một sản phẩm

✨ Tiêu chuẩn vận hành chuyên nghiệp: 
- Hưng Thịnh Retail tiên phong kiến tạo không gian trải nghiệm hoàn mỹ, dịch vụ chăm sóc khách hàng chuyên nghiệp, vận hành tối ưu.
- Nền tảng MerryPassport với 7 tính năng nổi trội từ tìm kiếm thông tin đến thanh toán, booking… giúp hành trình trải nghiệm của du khách thuận tiện hơn bao giờ hết, từ đó Bizhouse dễ dàng tiếp cận nguồn khách khổng lồ, vận hành linh hoạt và hiệu quả.

✨ Định vị điểm đến ấn tượng: 
Định vị MerryLand Quy Nhơn là “Điểm đến mới của Châu Á” thông qua các hoạt động quảng bá hình ảnh, kích cầu hoạt động tham quan và lưu trú, tổ chức các sự kiện thu hút khách du lịch bốn phương như Miss World Vietnam 2022, Huyền bí miền kỳ quan,…

Luôn được Chủ đầu tư và địa phương song hành trên con đường kinh doanh, nhà đầu tư Bizhouse chắc chắn sẽ khai thác tối đa nguồn lợi nhuận từ nguồn khách hàng khổng lồ lưu trú và ghé thăm!

Sở hữu ngay Bizhouse Canal District!
——
𝐌𝐄𝐑𝐑𝐘 𝐋𝐀𝐍𝐃 𝐐𝐔𝐘 𝐍𝐇𝐎̛𝐍- 𝐂𝐀𝐍𝐀𝐋 𝐃𝐈𝐒𝐓𝐑𝐈𝐂𝐓
☎️ Vỹ : để được tư vấn kỹ hơn",Giá:   15 tỷ ,Diện tích:   135 m2,"Địa chỉ tài sản: Đường  D10, Xã Nhơn Hải, Thành phố Quy Nhơn, Bình Định","Mã tin10933359HướngĐông NamPhòng ănLoại tinCần bánĐường trước nhà10mNhà bếpLoại BDSShop, kiot, quánPháp lýSổ hồng/ Sổ đỏSân thượngChiều ngang7,5mSố lầu4Chổ để xe hơiChiều dài18mSố phòng ngủ4Chính chủ---"
ĐẤT NỀN DỰ ÁN KỲ CO GATEWAY PK 9 - QUY NHƠN - BÌNH ĐỊNH - ĐẦU TƯ - THĂNG HOA LỢI NHUẬN,None,Giá:   3 tỷ ,Diện tích:   80 m2,"Địa chỉ tài sản: Quốc Lộ 19B, Xã Nhơn Hội, Thành phố Quy Nhơn, Bình Định","Mã tin10740222Hướng_Phòng ănLoại tinCần bánĐường trước nhà10mNhà bếpLoại BDSĐất nền, liền kề, đất dự ánPháp lýSổ hồng/ Sổ đỏSân thượngChiều ngang5mSố lầu---Chổ để xe hơiChiều dài16mSố phòng ngủ---Chính chủ---Thuộc dự ánKhu đô thị mới Kỳ Co Gateway (Phân khu số 9) (xem chi tiết dự án)"
"Căn hộ Grand Center Quy Nhơn 70m2 giá 3.1 tỷ, đóng vượt còn 2.55 tỷ",None,"Giá:   3,1 tỷ ",Diện tích:   70 m2,"Địa chỉ tài sản: Đường Nguyễn Tất Thành, Phường Lý Thường Kiệt, Thành phố Quy Nhơn, Bình Định",Mã tin10902196Hướng_Phòng ănLoại tinCần bánĐường trước nhà40mNhà bếpLoại BDSCăn hộ chung cưPháp lýSổ hồng/ Sổ đỏSân thượngChiều ngang---Số lầu42Chổ để xe hơiChiều dài---Số phòng ngủ2Chính chủ---Thuộc dự ánCăn hộ chung cư Grand Center Quy Nhơn (xem chi tiết dự án)
Bizhouse Canal District tại siêu dự án MerryLand Quy Nhơn Hưng Thịnh cam kết lợi nhuận 24%,None,Giá:   17 tỷ ,Diện tích:   120 m2,"Địa chỉ tài sản: Quốc Lộ 19B, Xã Nhơn Hải, Thành phố Quy Nhơn, Bình Định","Mã tin10898030Hướng_Phòng ănLoại tinCần bánĐường trước nhà12mNhà bếpLoại BDSShop, kiot, quánPháp lýSổ hồng/ Sổ đỏSân thượngChiều ngang6mSố lầu4Chổ để xe hơiChiều dài20mSố phòng ngủ4Chính chủ---Thuộc dự ánKhu dân cư Canal District (xem chi tiết dự án)"
"Shophouse Quy Nhơn Melody Hưng Thịnh, cách biển 150m",None,Giá:   8 tỷ ,Diện tích:   98 m2,"Địa chỉ tài sản: Đường An Dương Vương, Phường Nguyễn Văn Cừ, Thành phố Quy Nhơn, Bình Định","Mã tin9933727Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà30mNhà bếp---Loại BDSShop, kiot, quánPháp lýSổ hồng/ Sổ đỏSân thượngChiều ngang---Số lầu2Chổ để xe hơiChiều dài---Số phòng ngủ---Chính chủ---Thuộc dự ánCăn hộ chung cư Quy Nhơn Melody (xem chi tiết dự án)"
Hưng Thịnh bán đất nền Richmond Quy Nhơn 100 - 200m2. Liên hệ nhận giá 37 nền duy nhất,None,Giá:   6 tỷ ,Diện tích:   100 m2,"Địa chỉ tài sản: Đường Chế Lan Viên, Phường Ghềnh Ráng, Thành phố Quy Nhơn, Bình Định","Mã tin9504751Hướng_Phòng ănLoại tinCần bánĐường trước nhà13mNhà bếpLoại BDSĐất nền, liền kề, đất dự ánPháp lýSổ hồng/ Sổ đỏSân thượngChiều ngang5mSố lầu4Chổ để xe hơiChiều dài20mSố phòng ngủ4Chính chủ---Thuộc dự ánKhu dân cư Richmond Quy Nhơn - La Residence (xem chi tiết dự án)"
"Shophouse Grand Center Quy Nhơn 1 căn cuối cùng, mặt tiền đường Nguyễn Tất Thành","Tập Đoàn Hưng Thịnh mở bán 1 căn Shophouse Grand Center Quy Nhơn cuối cùng - dự án cao cấp ở 4 mặt tiền đường lớn nhất TP. Quy Nhơn.
- Giá chỉ từ 9.43 tỷ/căn.
- Chiết khấu hấp dẫn nhất: 2% + 18%/năm.
- Ký hợp đồng mua bán đóng 25%, còn lại trả góp 3 năm, lãi suất 0%.
- Ngân hàng hỗ trợ vay 70%, lãi suất ưu đãi.
- Sổ hồng sở hữu vĩnh viễn.
- Grand Center Quy Nhơn được xây dựng với mục tiêu trở thành biểu tượng của thành phố Quy Nhơn trong tương lai, bởi vậy chủ đầu tư dành tâm huyết rất lớn, được chăm chút từ thiết kế, xây dựng, cho đến những trang thiết bị hiện đại, đặc biệt đây là dự án có sử dụng hệ thống Smart Home đầu tiên tại Quy Nhơn.
----------------------------
Thông tin dự án Grand Center Quy Nhơn:
- Chủ đầu tư: Tập đoàn Hưng Thịnh.
- Quy mô dự án: 824 căn hộ, 22 căn Shophouse, 1 block office tel.
- Pháp lý: Sổ hồng sở hữu vĩnh viễn.
- Giá căn hộ chỉ từ 1.9 tỷ/căn.
- Giá Shophouse Grand Center Quy Nhơn: Từ 9.43 tỷ/căn.
- Khu căn hộ cao cấp với:
+ 824 căn hộ với gần 2000 cư dân sinh sống.
+ Hơn 100 căn office với gần 1000 nhân viên văn phòng làm việc.
+ Vị trí trung tâm, thuận tiện di chuyển, nhanh chóng thu hút nhiều người đến đây vui chơi giải trí, mua sắm.
- Shophouse Grand Center Quy Nhơn thích hợp kinh doanh mọi lĩnh vực: Mở văn phòng nội thất, bất động sản, nhà hàng, cafe, gym & spa, chi nhánh ngân hàng, cửa hàng tiện lợi, siêu thị mini, nha khoa, trung tâm anh ngữ, trường mầm non,...
----------------------------
Liên hệ PKD Shophouse Grand Center Quy Nhơn để được hỗ trợ lấy căn đẹp và nhận ưu đãi tốt nhất ạ !","Giá:   9,43 tỷ ",Diện tích:   103 m2,"Địa chỉ tài sản: Đường Nguyễn Tất Thành, Phường Lý Thường Kiệt, Thành phố Quy Nhơn, Bình Định","Mã tin6370962Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà40mNhà bếp---Loại BDSShop, kiot, quánPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang---Số lầu2Chổ để xe hơiChiều dài---Số phòng ngủ---Chính chủ---Thuộc dự ánCăn hộ chung cư Grand Center Quy Nhơn (xem chi tiết dự án)"
Merry Land Quy Nhơn siêu dự án tại bán đảo Phương Mai,None,Giá:   15 tỷ ,Diện tích:   108 m2,"Địa chỉ tài sản: Quốc Lộ 19B, Xã Nhơn Hải, Thành phố Quy Nhơn, Bình Định","Mã tin10513930Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà0mNhà bếp---Loại BDSBiệt thự, nhà liền kềPháp lýGiấy tờ hợp lệSân thượng---Chiều ngang6mSố lầu4Chổ để xe hơi---Chiều dài18mSố phòng ngủ---Chính chủ---"
"Cần bán LK19-01,49 LK20-07,08 LK27-09,20 LK28-18 sát biển Nhơn Hội New City PK2","Cần bán nhanh một số lô sát biển Nhơn Hội New City phân khu 2
Vị trí đẹp nhất dự án đầu tư sẽ hiệu quả để đầu tư trung hạng
Dự án Nhơn Hội New City được quy hoạch đồng bộ
Cơ sở hạ tầng được khớp nối hoàn chỉnh
Đòn bảy về du lịch sẽ là tiềm năng tăng giá
Diện tích 80m2
Đường 11m
Sổ đỏ sở hữu lâu dài
Hãy liên hệ để tìm cho mình một sản phẩm Tốt",Giá:   24 triệu / m2  ,Diện tích:   80 m2,"Địa chỉ tài sản: Quốc Lộ 19B, Xã Nhơn Hội, Thành phố Quy Nhơn, Bình Định","Mã tin10113841Hướng_Phòng ăn---Loại tinCần bánĐường trước nhà11mNhà bếp---Loại BDSĐất nền, liền kề, đất dự ánPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang5mSố lầu---Chổ để xe hơi---Chiều dài16mSố phòng ngủ---Chính chủ---Thuộc dự ánKhu đô thị mới Nhơn Hội New City (xem chi tiết dự án)"
"Cần tiền bán gấp lô góc ngã 4 View công viên LK07-01 Nhơn Hội new City, đất biển Quy Nhơn","Đất biển Quy nhơn giá rẻ
Cần tiền bán lô góc LK07-01 Nhơn Hội New City, phân khu 4
Lô góc ngã tue View công viên thoáng mát
Ra biển rất gần, gần trường học
Lk07-01
Diện tích 148m2
Hướng Đông Nam
Giá bán lô so với lãi suất ngân hàng","Giá:   3,3 tỷ ",Diện tích:   148 m2,"Địa chỉ tài sản: Quốc Lộ 19B, Xã Nhơn Hội, Thành phố Quy Nhơn, Bình Định","Mã tin8202673HướngĐông NamPhòng ăn---Loại tinCần bánĐường trước nhà7,5mNhà bếp---Loại BDSĐất nền, liền kề, đất dự ánPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang9mSố lầu---Chổ để xe hơi---Chiều dài16mSố phòng ngủ---Chính chủ---Thuộc dự ánKhu đô thị mới Nhơn Hội New City (xem chi tiết dự án)"
"Chính chủ cần tiền bán gấp đất Nhơn Hội New City, bán giá 1.85 tỷ","Cần tiền giải ngân Banks bán nhanh lô Nhơn Hội New City PK4.
Đất cách biển Nhơn Hội 200m.
Nằm bên khu du lịch nghỉ dưỡng FLC.
Khu thắng cảnh Kỳ Co, Eo Gió, sở thú Safari.
Giá 1.85 tỷ.
Diện tích 80m2.
Đường 11m.
Khách thiện chí sẽ được hỗ trợ chi phí sang nhượng.","Giá:   1,85 tỷ ",Diện tích:   80 m2,"Địa chỉ tài sản: Quốc Lộ 19B, Xã Nhơn Hội, Thành phố Quy Nhơn, Bình Định","Mã tin10766584HướngĐông NamPhòng ăn---Loại tinCần bánĐường trước nhà11mNhà bếp---Loại BDSĐất nền, liền kề, đất dự ánPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang5mSố lầu---Chổ để xe hơi---Chiều dài16mSố phòng ngủ---Chính chủ---"
"Chính chủ cần tiền bán gấp đất Nhơn Hội New City PK2, PK4, PK9 giá 1.8x tỷ","Phận khu 2:
LK27-32 Lô góc gần biển nhất dự án. Hướng biển.
LK27-20 Gần biển nhất dự án. Hướng biển
LK24-02 View công viên ánh sáng.
LK15-xx View công viên ánh sáng, hướng biển.
Lk28-18 View công viên ánh sáng.
LK20-08 Hướng biển.
LK20-77 View công viên trường học. Gần biển
LK20-73 View công viên trường học. Gần biển
LK20-93 lô kề góc.
LK19-01 Gần biển nhất dự án.
LK18-08.
LK18-14.
LK20-31.
LK36-20 View công viên Nhật Bản.

- Phân khu 4:
LK09-05 Sát Takashi
LK07-06 View công viên sát Takashi
LK24 giá 1,85 tỷ.
LK19 giá 1,85 tỷ.
LK17-07 Hướng Đông Nam, thông K2 gần biển
LK17-08 Hướng Đông Nam, thông K2 gần biển
LK17-10 Hướng Đông Nam, thông K2 gần biển
LK17-20 Hướng Đông Nam, thông K2 gần biển
LK17-21 Hướng Đông Nam, thông K2 gần biển
Lk17-28 Kề góc
LK17-29 Lô góc
LK17-17 Đường thông ra khu căn hộ cao tầng.
LK18-25 Đường thông ra khu căn hộ cao tầng, gần quảng trường biển.
LK18-27 Đường thông ra khu căn hộ cao tầng, gần quảng trường biển.
LK18-29 Đường thông ra khu căn hộ cao tầng, gần quảng trường biển.
LK16-42 Kề mảng xanh Hướng Đông Nam, gần biển
LK01-13 Gần quốc lộ.
Odv 04.17 pk4 131m2
Odv 06.23 pk4 192.2 m2
Lk04.21 pk4 80m2
Lk23.23 pk2 83m2
LK03-08.
LK09-04 Gần sát công viên Nhật Bản.
LK09-05 Gần sát công viên Nhật Bản.
- Phân khu 9.
LK48-06
LK46-11 giá 1.85 tỷ.
Lk25-36 giá 1.850 tỷ
Lk38-03 view trục cảnh quang.","Giá:   1,89 tỷ ",Diện tích:   80 m2,"Địa chỉ tài sản: Quốc Lộ 19B, Xã Nhơn Hội, Thành phố Quy Nhơn, Bình Định","Mã tin10608513HướngĐông NamPhòng ăn---Loại tinCần bánĐường trước nhà11mNhà bếp---Loại BDSĐất nền, liền kề, đất dự ánPháp lýSổ hồng/ Sổ đỏSân thượng---Chiều ngang5mSố lầu---Chổ để xe hơi---Chiều dài16mSố phòng ngủ---Chính chủ---"
Bán căn nhà đường Nội Bộ Trần Thị kỷ Phường Ngô mây,"Bán căn nhà 3,5 mê đường nội bộ trần thị kỹ lộ giới đường trước nhà 5m
Dt sổ đỏ 42m ngang 5,3m hướng đông bắc
Khu vực dân cư đông đúc thân thiện
Hiện trạng nhà mới chưa sử dụng
Nhà nằm ngay trung tâm thành phố
Thuận tiện cho việc làm ăn học tập
Giá thỏa thuận trực tiếp chủ nhà
Mọi thông tin về BĐS nhà đất trung tâm thành phố Biển Quy Nhơn
Vui lòng liên hệ trực tiếp Dũng
Trân trọng 🤝🤝","Giá:   4,1 tỷ ",Diện tích:   42 m2,"Địa chỉ tài sản: Đường Trần Thị Kỷ, Phường Ngô Mây, Thành phố Quy Nhơn, Bình Định",Mã tin10289105Hướng_Phòng ănLoại tinCần bánĐường trước nhà5mNhà bếpLoại BDSNhà trong hẻmPháp lýSổ hồng/ Sổ đỏSân thượngChiều ngang5mSố lầu4Chổ để xe hơiChiều dài8mSố phòng ngủ3Chính chủ---
